date,ki_role,ki_role_other,ki_resident,ki_disp_status,ki_gender,region,district,settlement,settlement_nearest,settlement_other,site_name,locale,settlement_type,number_families,number_individuals,ki_keeps_record,males_0_1,females_0_1,males_1_4,females_1_4,males_5_17,females_5_17,males_18_59,females_18_59,males_60_over,females_60_over,children,adult_males,adult_females,elderly_males,elderly_females,,pop_idps,pop_refugees,pop_returning_idps,pop_returning_refugees,pop_host,idps_arrived,site_full,site_wall,site_expand,site_pathway,site_occupied,site_occupied_majority,camp_management,cm_agency,committees_onsite,women_representation,conflict_resolution,community_space,womens_space,,landowner,landowner_other,private_landowner,private_landowner_other,tenure_agreement,agreement_level,agreement_written,agreement_timed,agreement_expires,recognised_by_authority,rent_charged,rent_charged_other,past_flood,past_flood_date,eviction_three_months,idp_aoo_primary,idp_primary_left,idp_primary_left_other,idp_aoo_secondary,idp_secondary_left,,idp_secondary_left_other,idp_aoo_tertiary,idp_tertiary_left,unacc_minors,separated_children,child_hh,phys_disabled,mental_disabled,friction_host,friction_site,eviction_notice,security_risks,free_movt_men,night_light,physical_violence,security_provider,uasc_month,child_recruitment,shelter_types,,shelter_number,electricity,shelter_support,shelter_support_types,,shelter_support_types_other,shelter_lock,shelter_sleeping_sep,nfi_market_avail,nfi_market_distance,wood_collection,wood_distance,toilets_male,toilets_female,toilets_nondisag,bathing,toilets_male_func,toilets_female_func,toilets_nondisag_func,bathing_func,handwashing_toilets,toilets_lock,toilets_lit,toilets_dist,potable_water,potable_water_functioning,water_problems,damaged,dry,polluted,other33,water_problems_other,water_sources,water_sources_other,water_source_distance,water_avail_days,waste_disposal,food_distr,food_distr_freq,food_distr_last,food_market_avail,food_market_dist,food_source,health_avail,health_dist,impediments_othergroups,health_issues,,disease_outbreak,outbreak_last,outbreak_type,outbreak_other,school_avail,school_dist,school_type,nutrition_avail,nutrition_dist,nutrition_service,info_sources,,info_needs,info_sufficient,complaints_mechanism,primary_language,secondary_languages,,geopoint_latitude,geopoint_longitude,n_validation/reliable_ki,n_validation/supported_obs,,female_staff,health_birth,impediments_women,types_impediments,
43001,  Deputy chair,Deputy chair,yes,idp,male,banadir,mogadishu_daynile,other,other,Dayniile,Aabey 1,urban,spontaneous_site,190,400,no, , , , , , , , , , ,200,50,100,20,30,190,190,0,0,0,0,180,no,no,no,no,42856,42856,no_management, ,residents womens,1,1,0,0,0,private, ,diaspora, ,none, , , , ,no,goods_aid, ,no, ,no,bay,conflict_community drought, ,bakool,conflict_community drought,1, ,lower_shabelle,conflict_community drought,0,5,0,0,0,no,no,no, ,yes,no,no,nat_police,yes,no,buul,1,200,no,no, , , ,no,no,yes,5,no, ,0,0,0,0, , , , ,no, ,no,no,no, , , , , , , , , , , ,weekly,none, , ,yes, ,household,no, , ,cholera_awd diphtheria,1,yes,42856,cholera_awd, ,no, , ,no, , ,friends_family,1,food health water shelter other,no,no,somali_maay,somali_standard,2.07051517 45.23075506 98.0 4.0,2.07051517,45.23075506,yes,yes,yes, ,no, , , 
43039,community_leader,,yes,idp,male,lower_shabelle,afgooye,Afgooye,,,Dag Wariri Camp,peri_urban,spontaneous_site,35,150,no,,,,,,,,,,,70,25,45,3,7,0,35,0,0,0,0,20,no,no,no,yes,41760,41760,residents,,womens elder_meeting,0,1,1,0,0,private,,business,,none,,,,,no,no_rent,,no,,yes,lower_shabelle,conflict_surrounding conflict_other drought no_livelihoods, ,bay,conflict_surrounding drought no_livelihoods,0, ,,,0,0,5,10,0,no,no,no,,yes,no,no,none,,no,buul,1,145,no,no,,,,no,no,no,,yes,45,0,0,2,0,0,0,2,0,no,yes,no,no,yes,yes,,0,0,0,0,,piped,,20,5,monthly,none,,,yes,30,market,yes,15,no,cholera_awd malaria,1,no,,,,yes,25,primary quranic,yes,25,sc otp,friends_family,1,food health security,no,no,somali_maay,somali_standard,2.0851235419887915 45.20166386702687 118.91735290788668 4.0,2.085123542,45.20166387,yes,yes,yes,yes,yes,no,,
42997,No,No,yes,idp,female,banadir,mogadishu_kahda,NA-3807-Z08-001, , ,Jilacle ,urban,spontaneous_site,80,480,no, , , , , , , , , , ,245,55,145,15,20,80,80,0,0,0,0,20,yes,yes,yes,no,41760,42795,community_leader, ,residents womens wash,1,1,0,1,0,private, ,host, ,none, , , , ,no,goods_aid, ,no, ,no,lower_shabelle,conflict_other drought no_livelihoods no_services, ,bay,drought no_livelihoods no_services,0, , , ,2,15,5,1,0,no,no,no,0,yes,no,no,clan,no,no,buul timber_plastic cgi,1,120,no,no, , , ,no,no,no, ,yes,15,0,0,3,0, , ,3, ,no,yes,no,no,no, , , , , , , , , ,10,4,more_month,none, , ,yes,10,borrowing,no, , ,none,0,yes,42887,cholera_awd, ,no, , ,no, , ,community_leader aid_worker radio,0,food security water shelter,no,no,somali_maay,somali_standard,2.0532216666666665 45.26922833333333 91.6 3.8,2.053221667,45.26922833,yes,yes,yes, ,yes, , , 
43001,community_leader ,0,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Soya,urban,spontaneous_site,94,576,no, , , , , , , , , , ,366,59,70,35,46,94,94,0,0,0,0,3,yes,no,no,yes,42744,42745,no_management, ,residents elder_meeting,1,0,1,0,0,local_authority, , , ,formal,community,verbal,no, ,yes,no_rent, ,yes,42744,no,middle_juba,floods drought no_livelihoods, ,lower_juba,floods drought no_livelihoods,0, , , , ,6, ,5,2,no,yes,no, ,yes,yes,yes,nat_police,no,no,buul tent,1,94,no,yes,emergency nfis,1, ,yes,yes,yes,5,yes,3,0,0,20,0, , ,12, ,yes,yes,no,no,yes,yes, , , , , , ,protected_well_nopump, ,3,7,weekly,none, , ,yes,2,market,yes,4,no,cholera_awd malaria polio,1,yes,42746,cholera_awd, ,yes,4,primary quranic,yes,10,sc otp micronutrient_supplementation,friends_family radio,1,food,yes,yes,somali_standard,mushunguli,-0.3409772114032527 42.56426784395875 -6.843692399068029 4.0,-0.340977211,42.56426784,yes,yes,yes,yes,yes,no, , 
42996,gatekeeper ,0,yes,idp,male,banadir,mogadishu_kahda,other,other,Dharkenley,Washaqle,urban,spontaneous_site,80,480,no, , , , , , , , , , ,330,70,75,2,3,80,70,0,0,10,0,65,yes,no,no,yes,42767,42767,no_management, ,womens elder_meeting wash,0,1,1,1,0,private, ,business, ,informal,community, ,no, ,no,no_rent, ,no, ,no,lower_shabelle,conflict_community drought, ,bay,drought,0, ,bakool,drought,0,10,0,3,0,no,no,no, ,yes,no,no,nat_police,no,no,buul,1,80,no,no, , , ,no,no,yes,3,no, ,0,0,2,0, , ,1, ,no,yes,no,no,yes,yes, , , , , , ,kiosk, ,10,3,daily,none, , ,yes,10,market,no, , ,cholera_awd,1,yes,42917,cholera_awd, ,yes,2,quranic,no, , ,religious_leader community_leader aid_worker,0,food health water shelter,no,no,somali_maay,somali_standard,2.053375 45.25826166666668 75.7 4.3,2.053375,45.25826167,yes,yes,yes, ,yes, , , 
43040,camp_manager,,yes,idp,male,lower_shabelle,afgooye,Xaawo-Cabdi,,,Camp Allaa Weyn,rural,spontaneous_site,25,100,yes,6,6,8,8,8,15,10,30,5,4,51,10,30,5,4,0,23,0,0,2,0,4,no,no,yes,no,42767,42767,residents,,womens elder_meeting,0,1,1,0,0,private,,host,,informal,community,,no,,yes,no_rent,,no,,no,lower_shabelle,conflict_community drought, ,bay,conflict_community drought,1, ,,,0,0,0,10,1,no,no,no,,yes,no,yes,none,,no,buul,1,50,no,no,,,,no,no,no,,no,,0,0,2,0,0,0,2,0,no,yes,no,no,no,,,0,0,0,0,,,,10,7,weekly,none,,,no,,household,no,,,malaria diphtheria other,0,yes,42917,diphtheria,,no,,,no,,,friends_family community_leader radio,1,food health water shelter other,no,no,somali_maay,somali_standard,2.09361877 45.17089133 81.0 5.0,2.09361877,45.17089133,yes,yes,yes,,yes,,,
42999,camp_manager ,0,yes,idp,male,bari,bossaso,NC-3901-T26-001, , ,Kaam baalade,urban,spontaneous_site,350,1750,no, , , , , , , , , , ,350,500,600,110,190,350,60,290,0,0,0,0,yes,no,no,yes,37012,37012,residents, ,residents,1,0,0,0,0,private, ,host, ,informal,family, ,no, ,yes,cash, ,no, ,no,awdal,conflict_community, ,hiraan,conflict_community,1, ,galgaduud,conflict_community,3,10, ,10,3,no,no,yes, ,yes,no,no,nat_army,no,no,buul,1,350,no,no, , , ,yes,no,no, ,yes,20,0,0,6,0, , ,6, ,no,yes,no,no,yes,yes, , , , , , ,burkad, ,10,7,never,none, , ,yes,3,household,no, , ,malaria,0,no,42856,malaria, ,no, , ,no, , ,religious_leader community_leader radio,0,health contact_aid weather,no,yes,somali_standard,somali_maay,11.275531350377827 49.16385670427378 -16.979194237286254 4.0,11.27553135,49.1638567,yes,yes,yes,0,yes, , , 
42991,gatekeeper ,0,no,idp,male,bay,baidoa,NA-3802-W04-003, , ,Bisig eda,urban,planned_site,150,175,no, , , , , , , , , , ,53,32,62,18,10,150,150,0,0,0,0,12,no,no,no,no,42741,42743,local_authority, ,residents,1,0,0,0,0,private, ,business, ,none, , , , ,no,no_rent, ,no, ,no,bay,conflict_surrounding threats drought, ,middle_shabelle,conflict_surrounding conflict_other drought,0, ,bakool,conflict_community drought, , , ,5,2,no,no,no, ,yes,yes,no,nat_police, ,no,buul,1,150,no,no, , , ,no,no,no, ,no, ,0,0,0,0, , , , ,no, ,no,no,no, , , , , , , , , , , ,never,none, , ,no, ,assistance,no, , ,cholera_awd diphtheria,1,yes,42743,diphtheria, ,no, , ,no, , ,radio,0,weather,no,no,somali_maay,somali_standard,3.139957703155221 43.66120169053551 440.5034764559174 4.0,3.139957703,43.66120169,yes,yes,yes, ,no, , , 
42995,gatekeeper ,0,yes,idp,male,banadir,mogadishu_kahda,NA-3807-Z08-001, , ,Gacal,urban,planned_site,135,300,no, , , , , , , , , , ,100,50,50,50,50,135,135,0,0,0,0,20,yes,no,no,no,42767,42856,community_leader, ,residents,1,0,0,0,0,private, ,other,Goofle ,informal,community, ,no, ,no,no_rent, ,no, ,no,lower_shabelle,conflict_community drought, ,bay,conflict_community drought,1, ,middle_shabelle,conflict_community drought,0,20,0,5,0,no,no,no, ,yes,yes,yes,clan,no,yes,buul brick,1,150,no,no, , , ,yes,no,yes,5,no, ,0,0,3,0, , ,3, ,no,no,no,no,no, , , , , , , , , ,5,7,weekly,none, , ,no, ,market,no, , ,cholera_awd,1,yes,42795,cholera_awd, ,no, , ,no, , ,friends_family,1,food security water,no,no,somali_maay,somali_standard,2.0535666666666668 45.258539999999996 90.8 3.0,2.053566667,45.25854,yes,yes,yes, ,yes, , , 
43001,community_leader ,0,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Dano,urban,planned_site,158,948,no, , , , , , , , , , ,514,104,140,80,110,158,158,0,0,0,0,10,yes,no,no,yes,41278,41279,community_leader, ,womens elder_meeting education,0,1,1,0,0,private, ,host, ,formal,community,written,yes,43313,yes,no_rent, ,yes,42740,no,lower_juba,conflict_surrounding drought no_services, ,middle_juba, , , , , , ,8, ,1,3,no,no,no, ,yes,no,no,nat_police,no,no,buul cgi,1,198,no,yes,dnk,0, ,yes,no,yes,30,yes,240,20,20,0,0,12,14, , ,yes,yes,no,yes,no, , , , , , , , , ,15,3,weekly,none, , ,yes,30,market,yes,15,no,cholera_awd malaria diphtheria,1,yes,42012,cholera_awd, ,yes,15,primary,yes,5,tsfp,friends_family community_leader radio,1,food health water,no,no,somali_standard,somali_maay,-0.35518968643380244 42.53134791680942 -0.9374231549945573 4.0,-0.355189686,42.53134792,yes,yes,yes,yes,no,no, , 
42996,  Deputy chair,Deputy chair,yes,idp,male,banadir,mogadishu_daynile,other,other,Dayniile,Al-bilaal 1,urban,spontaneous_site,140,420,no, , , , , , , , , , ,200,50,100,50,20,140,140,0,0,0,0,80,no,no,yes,yes,42767,42767,no_management, ,elder_meeting,0,0,1,0,0,private, ,other,Goofle ,none, , , , ,no,cash,0,no, ,no,lower_shabelle,conflict_community drought, , , , , , , ,0,5,0,22,3,no,no,yes, ,yes,no,no,nat_army,yes,no,buul,1,140,no,no, , , ,no,no,yes,20,no, ,0,0,0,0, , , , ,no, ,no,no,yes,yes, , , , , , ,other,Kiosk,20,2,weekly,none, , ,yes,10,household,no, , ,other,0,yes,42826,Measles,0,no, , ,no, , ,friends_family,1,food health water shelter other,no,no,somali_standard,somali_maay,2.07231962 45.25503503 64.0 5.0,2.07231962,45.25503503,yes,yes,yes, ,no, , , 
42993,gatekeeper ,0,yes,idp,male,bay,baidoa,NA-3801-Y31-005, , ,Waaberi 3,urban,planned_site,164,400,no, , , , , , , , , , ,100,50,50,50,150,160,160,0,0,0,4,33,no,no,no,no,42736,42740,ingo,Save the children,residents womens,1,1,0,0,0,private, ,business, ,formal,community,written,no, ,no,no_rent, ,no, ,no,bay,conflict_surrounding drought, ,bakool,conflict_surrounding drought,0, ,gedo,conflict_surrounding drought, , , ,2,1,no,no,no, ,yes,no,no,nat_police, ,no,buul,1,164,no,no, , , ,no,no,yes,20,yes,40,0,0,15,0, , ,15, ,no,yes,no,no,no, , , , , , , , , ,5,6,daily,inkind,less_frequent,42931,yes,10,market,no, , ,cholera_awd,1,yes,42738,cholera_awd, ,no, , ,no, , ,religious_leader community_leader radio,0,food shelter,no,no,somali_maay,somali_standard,3.13134474 43.66989595 421.0 5.0,3.13134474,43.66989595,yes,yes,yes, ,no, , , 
42997,religious_leader ,0,yes,idp,male,banadir,mogadishu_kahda,NA-3807-Z08-001, , ,Malable 1,urban,planned_site,100,200,no, , , , , , , , , , ,50,50,50,30,20,100,100,0,0,0,0,20,no,no,no,no,42736,42856,community_leader, ,residents,1,0,0,0,0,not_known, , , , , , , , ,no,no_rent, ,no, ,no,bay,conflict_community drought, ,lower_juba,conflict_community drought,1, ,lower_shabelle,conflict_community drought,0,5,3,3,2,no,no,no, ,no,no,no,clan,no,no,buul tent,1,160,no,no, , , ,no,no,no, ,no, ,0,0,0,0, , , , ,no, ,no,no,no, , , , , , , , , ,5,7,weekly,none, , ,no, ,dnk,no, , ,cholera_awd,1,no,42856,cholera_awd, ,no, , ,no, , ,friends_family,1,food water,no,no,somali_maay,somali_standard,2.0501716666666665 45.25865999999999 93.3 4.9,2.050171667,45.25866,no,no,yes, ,no, , , 
43037,camp_manager,,yes,idp,male,lower_juba,afmadow,Afmadow,,,Cameroon Camp,peri_urban,spontaneous_site,43,286,yes,16,12,19,21,45,50,48,59,10,6,163,48,59,10,6,0,43,0,0,0,0,12,yes,no,yes,no,42036,42552,community_leader,,elder_meeting wash,0,0,1,1,0,local_authority,,,,formal,community,written,yes,43435,yes,no_rent,,no,,no,middle_juba,drought no_livelihoods, ,bay,drought no_livelihoods,0, ,lower_juba,drought no_livelihoods no_services,8,25,5,10,9,no,no,no,,yes,no,no,nat_police,no,no,buul,1,39,no,no,,,,no,no,yes,40,yes,120,0,0,0,0,0,0,0,0,,,no,no,yes,yes,,0,0,0,0,,unprotected_well burkad,,15,2,weekly,none,,,yes,20,household,yes,40,no,cholera_awd malaria polio,1,yes,42979,cholera_awd,,yes,50,primary quranic,no,,,friends_family community_leader radio,1,food health water shelter,no,no,mushunguli,somali_standard somali_maay,0.5212433333333333 42.07482166666667 14.6 2.8,0.521243333,42.07482167,yes,yes,yes,yes,no,yes,other,0
42997,community_leader ,0,yes,idp,male,banadir,mogadishu_kahda,NA-3807-Z08-001, , ,Afmalab,peri_urban,spontaneous_site,60,120,yes,40,40,20,10,10,0,0,0,0,0,91,11,15,1,2,60,60,0,0,0,0,20,yes,no,yes,no,42979,42979,local_authority, ,residents,1,0,0,0,0,private, ,business, ,informal,community, ,no, ,no,no_rent, ,no, ,no,lower_shabelle,conflict_community, ,bakool,conflict_community,1, ,bay,conflict_community,0,3,0,1,1,no,no,no, ,yes,no,no,nat_police,no,no,buul tent,1,120,no,no, , , ,no,no,no, ,yes,45,0,0,0,0, , , , ,no, ,no,no,no, , , , , , , , , ,25,4,weekly,none, , ,no, ,dnk,yes,45,no,malaria,0,yes,42979,malaria, ,yes,25,quranic,no, , ,friends_family,1,food health water shelter other,no,no,somali_maay,somali_standard,2.0486999999999997 45.26187333333334 116.1 4.8,2.0487,45.26187333,yes,yes,yes,no,yes,no, , 
43003,elder ,0,yes,idp,male,banadir,mogadishu_hodan,other,other,hodan,Bulsho,urban,spontaneous_site,60,360,no, , , , , , , , , , ,160,80,90,10,20,60,60,0,0,0,0,10,yes,no,no,yes,41275,41791,community_leader, ,residents womens elder_meeting wash,1,1,1,1,0,federal_govt, , , ,informal,community, ,no, ,yes,goods_aid, ,no, ,no,lower_shabelle,conflict_community drought, ,bakool,conflict_community drought,1, ,bay,conflict_community drought,0,10,2,0,0,no,no,no, ,yes,no,no,clan,no,no,buul,1,120,no,no, , , ,no,no,no, ,no, ,8,0,0,0,6, , , ,no,yes,no,no,no, , , , , , , , , ,10,7,daily,none, , ,yes,15,market,no, , ,malaria,0,yes,42856,Measles,0,no, , ,no, , ,friends_family religious_leader ,1,missing_persons food water shelter,no,no,somali_maay,somali_standard,2.0416263906400247 45.30601433063623 37.235828717439304 2.0,2.041626391,45.30601433,yes,yes,yes, ,yes, , , 
42998,elder ,0,yes,idp,male,banadir,mogadishu_daynile,other,other,Dayniile,Geedcadow,urban,spontaneous_site,50,150,no, , , , , , , , , , ,65,25,35,10,15,50,50,0,0,0,0,40,no,no,yes,yes,42948,42979,community_leader, ,residents womens elder_meeting wash,1,1,1,1,0,private, ,business, ,informal,community, ,no, ,no,goods_aid, ,no, ,no,lower_shabelle,conflict_community drought, ,middle_shabelle,conflict_community drought,1, ,bakool,conflict_community drought,5,3,10,0,1,no,no,no, ,yes,no,no,clan,no,no,buul,1,70,no,no, , , ,no,no,no, ,yes,10,1,0,0,0, , , , ,no,no,no,no,no, , , , , , , , , ,10,7,daily,none, , ,yes,25,market,no, , ,none,0,yes,42948,Measles,0,yes,3,quranic,no, , ,friends_family religious_leader,1,food water shelter,no,no,somali_standard,somali_maay,2.072696040095601 45.23266607163136 100.96262723766841 3.0,2.07269604,45.23266607,yes,yes,yes, ,yes, , , 
43043,camp_manager,,yes,idp,female,togdheer,burco,Burco,,,Qunyar Dega,urban,spontaneous_site,1500,3000,yes,100,200,200,300,600,700,200,400,100,200,2100,200,400,100,200,0,1000,0,200,0,300,230,yes,no,no,no,35735,36251,residents,,womens elder_meeting wash,0,1,1,1,0,federal_govt,,,,informal,community,,no,,no,no_rent,,yes,42522,no,togdheer,conflict_community drought, ,sool,conflict_community drought,1, ,,,6,10,3,5,6,no,no,yes,,yes,yes,yes,nat_police,yes,no,buul timber_plastic cgi,1,2000,yes,no,,,,yes,yes,no,,yes,30,0,0,3,0,0,0,0,0,no,no,no,no,yes,yes,,0,0,0,0,,protected_well_hpump tank,,5,7,weekly,none,,,yes,6,market,no,,,cholera_awd malaria,1,yes,42887,cholera_awd,,yes,5,primary secondary quranic,no,,,tv community_leader radio,0,food health,no,yes,somali_standard,none,9.537994170830686 45.538276907593264 1026.3132894615992 4.0,9.537994171,45.53827691,yes,yes,yes,,yes,,,
42991,community_leader ,0,no,idp,male,bay,baidoa,NA-3802-W04-003, , ,Nasiib,urban,spontaneous_site,150,500,no, , , , , , , , , , ,200,120,140,20,20,150,150,0,0,0,0,15,yes,no,no,no,42736,42736,no_management, ,residents,1,0,0,0,0,private, ,other,dnk,informal,community, ,no, ,no,no_rent, ,no, ,no,bay,drought, , , , , , , , ,3, ,4, ,no,no,no, ,no,no,no,none,no,no,buul,1,150,no,no, , , ,no,no,no, ,no, ,0,0,5,0, , ,5, ,no,yes,no,no,no, , , , , , , , , , , ,never,none, , ,no, ,market,no, , ,none,0,no,42737,cholera_awd, ,no, , ,no, , ,religious_leader,0,food health water shelter,no,no,somali_maay,none,3.146507673064811 43.66118288793046 450.2137807835614 4.0,3.146507673,43.66118289,yes,yes,yes, ,no, , , 
42992,gatekeeper ,0,yes,idp,male,bay,baidoa,NA-3802-X04-007, , ,Qansax dheere,urban,spontaneous_site,60,494,no, , , , , , , , , , ,134,103,211,17,29,60,20,10,20,10,0,0,no,no,no,no,42744,42744,community_leader, ,residents,1,0,0,0,0,private, ,clan, ,none, , , , ,no,no_rent, ,no, ,no,bay,drought no_livelihoods, ,bakool,drought no_livelihoods,0, ,gedo,drought no_livelihoods,2, , ,1,1,no,no,no, ,yes,no,no,none,no,no,buul timber_plastic,1,70,no,no, , , ,no,no,no, ,yes,12,1,1,0,0,1,1, , ,yes,yes,no,no,no, , , , , , , , , ,10,6,weekly,cash,weekly,42992,no, ,market,no, , ,malaria,0,no,42744,malaria, ,no, , ,no, , ,tv radio,0,food water,no,no,somali_maay,somali_benaadir,3.089615745734138 43.63307349557231 439.7785830017831 4.0,3.089615746,43.6330735,yes,yes,yes, ,no, , , 
42991,gatekeeper ,0,yes,idp,male,bay,baidoa,NA-3802-X04-018, , ,Gardiile,urban,spontaneous_site,280,1400,no, , , , , , , , , , ,700,270,280,70,80,280,280,0,0,0,0,60,yes,no,yes,no,42737,42737,residents, ,residents elder_meeting,1,0,1,0,0,private, ,business, ,formal,family,verbal,no, ,yes,cash, ,yes,42740,no,bay,conflict_community drought, ,bakool,conflict_community drought,1, ,gedo,conflict_community drought, , ,20, , ,no,no,no, ,yes,no,no,nat_police, ,no,buul,1,280,no,no, , , ,no,no,yes,35,yes,120,0,0,30,0, , ,30, ,yes,yes,no,yes,no, , , , , , , , , ,20,6,weekly,none, , ,yes,35,market,no, , ,malaria,0,yes,42738,cholera_awd, ,no, , ,no, , ,friends_family religious_leader,1,food security water,no,no,somali_maay,somali_benaadir,3.1345841 43.63649809 421.0 5.0,3.1345841,43.63649809,yes,yes,yes, ,no, , , 
43031,community_leader,,yes,hc,male,sool,laas_caanood,Laas Caanood,,,Wadajir,urban,planned_site,5820,34920,no,,,,,,,,,,,12480,7270,9230,3450,2490,0,4820,0,1000,0,0,2500,yes,no,no,yes,42705,42736,local_authority,,residents,1,0,0,0,0,local_authority,,,,informal,family,,no,,yes,cash,,no,,yes,sool,conflict_community drought, ,sanaag,conflict_community drought,1, ,nugaal,drought,180,80,60,54,23,,no,no,,yes,yes,yes,nat_police,yes,no,tent timber_plastic brick stone other,0,29,yes,no,,,,yes,yes,no,,no,,10,0,0,0,10,0,0,0,no,no,no,no,no,,,0,0,0,0,,,,150,1,more_month,none,,,yes,130,market,yes,50,yes,cholera_awd malaria,1,yes,42826,cholera_awd,,no,,,no,,,friends_family tv radio,1,missing_persons,no,no,somali_standard,none,8.482183743798565 47.36390974961185 666.4717792050817 4.0,8.482183744,47.36390975,yes,yes,yes,no,no,no,,
42996,community_leader ,0,no,idp,male,banadir,mogadishu_daynile,other,other,Weydow,Alla suge 3,urban,spontaneous_site,87,522,no, , , , , , , , , , ,300,100,50,50,22,77,30,20,10,17,10,0,yes,no,no,no,42856,42856,no_management, ,residents,1,0,0,0,0,private, ,business, ,informal,community, ,no, ,no,no_rent, ,no, ,no,banadir,conflict_community drought, ,bakool,conflict_community drought,1, ,lower_shabelle,conflict_community drought,0,3,0,2,2,no,no,no, ,yes,no,no,clan,no,no,buul tent,1,87,no,no, , , ,no,yes,yes,6,yes,30,0,0,1,0, , ,1, ,no,yes,no,no,yes,yes, , , , , , ,truck, ,10,2,more_month,none, , ,yes,20,household,no, , ,cholera_awd,1,yes,42917,diphtheria, ,no, , ,no, , ,friends_family radio,1,food health water,no,no,somali_maay,somali_standard,2.06774699 45.2580175 46.0 5.0,2.06774699,45.2580175,yes,yes,yes, ,yes, , , 
43002,community_leader ,0,yes,return_idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Dhuudhu,urban,spontaneous_site,45,186,no, , , , , , , , , , ,56,32,40,16,42,45,2,0,43,0,0,10,no,no,yes,yes,42736,42741,no_management, ,none,0,0,0,0,0,private, ,host, ,informal,community, ,no, ,yes,no_rent, ,dnk, ,no,lower_juba,conflict_community drought, ,middle_juba,conflict_surrounding drought,0, , , , ,43, ,2, ,no,no,no, ,yes,no,no,none,no,no,buul cgi,1,45,no,no, , , ,yes,no,no, ,yes,120,0,0,0,0, , , , ,no, ,no,no,no, , , , , , , , , ,50,5,weekly,none, , ,no, ,market,no, , ,cholera_awd malaria,1,yes,42742,malaria, ,no, , ,no, , ,friends_family religious_leader,1,health contact_aid shelter,no,no,somali_standard,somali_maay,-0.3557145987225663 42.52320541897087 -1.2142060047419299 4.0,-0.355714599,42.52320542,yes,yes,yes, ,yes, , , 
43002,camp_manager ,0,yes,idp,male,banadir,mogadishu_kahda,NA-3807-Z08-001, , ,Kulmiye 3,urban,planned_site,176,880,yes,40,60,70,120,250,70,100,120,35,15,540,100,120,35,15,176,176,0,0,0,0,20,yes,no,no,no,42736,42979,no_management, ,residents,1,0,0,0,0,private, ,business, ,none, , , , ,no,no_rent, ,no, ,no,lower_shabelle,conflict_community conflict_surrounding drought no_livelihoods no_services, ,bay,conflict_community conflict_surrounding threats drought no_services,1, ,bakool,conflict_community conflict_surrounding conflict_other drought no_services,0,0,0,1,0,no,no,yes, ,yes,no,no,none, ,no,buul cgi,1,195,no,no, , , ,yes,yes,yes,10,no, ,0,0,6,0, , ,6, ,no,no,no,no,yes,yes, , , , , , ,tank_tap, ,5,5,never,none, , ,yes,20,market,no, , ,malaria,0,yes,42917,malaria, ,no, , ,no, , ,friends_family community_leader aid_worker,1,missing_persons access_id security water shelter,no,no,somali_maay,somali_standard,2.0499666666666667 45.25876333333334 114.1 4.9,2.049966667,45.25876333,yes,yes,yes, ,yes, , , 
42996,community_leader camp_manager ,0,yes,idp,male,gedo,doolow,NB-3813-W02-001, , ,Qurdubay,rural,spontaneous_site,300,1800,no, , , , , , , , , , ,1000,200,200,200,200,200,100,0,100,0,100,30,yes,no,yes,no,42736,42738,community_leader, ,elder_meeting,0,0,1,0,0,none, , , , , , , , ,no,no_rent, ,no, ,no,bakool,conflict_community conflict_surrounding drought no_livelihoods no_services, ,bay,conflict_community conflict_surrounding drought no_livelihoods no_services,1, ,gedo,conflict_community conflict_surrounding conflict_other drought no_livelihoods no_services, , , ,8,3,no,no,no, ,yes,no,no,nat_police, ,no,buul,1,7,no,no, , , ,no,no,no, ,yes,2,0,0,0,0, , , , ,no, ,no,no,no, , , , , , , , , ,20,7,daily,none, , ,no, ,dnk,yes,20,no,cholera_awd malaria,1,yes,42741,cholera_awd, ,yes,15,primary quranic,yes,30,otp tsfp bsfp,friends_family religious_leader radio,1,food health access_id,no,no,somali_maay,somali_benaadir,4.178797156076322 42.13156241724959 148.80343911243108 4.0,4.178797156,42.13156242,yes,yes,yes,yes,no,no, , 
42994,gatekeeper ,0,yes,idp,male,mudug,galkaacyo_north,other,other,Garsoor,Afarta kaare,urban,spontaneous_site,120,720,no, , , , , , , , , , ,500,100,100,10,10,120,120,0,0,0,0,10,yes,no,yes,yes,39814,39814,un_agency,DRC,residents,1,0,0,0,0,private, ,business, ,formal,community,written,yes,46023,yes,no_rent, ,no, ,no,bay,conflict_community, ,hiraan,conflict_community,1, ,middle_shabelle,conflict_community,15,10, ,5,6,no,no,no,open_latrines,yes,no,yes,nat_police,no,no,buul,1,100,no,yes,emergency,1, ,yes,no,no, ,yes,20,0,0,20,0, , ,20, ,no,yes,no,yes,no, , , , , , , , , ,5,7,never,inkind,less_frequent,42598,no, ,borrowing,no, , ,malaria diphtheria other,0,no,42744,Measles,0,no, , ,no, , ,friends_family community_leader aid_worker,1,food water,no,yes,somali_standard,somali_maay,6.761380000000001 47.420788333333334 283.8 4.8,6.76138,47.42078833,yes,yes,yes, ,yes, , , 
